"Name","Dragon.Year","Sex","Time.in.pop","ActiveFungus","ActiveFungus_L","InfectedDensity.Annual","X","Y"
"Carrie",2017,"Female",0,0,0,2.19163198359798e-05,727,74
"Carrot",2017,"Female",716.290322580645,0,0,0.000142787674081592,785.548387096774,163.032258064516
"Cashew",2017,"Male",2209.35555555556,0,0,6.26612838616377e-05,739.866666666667,119.355555555556
"Cath",2017,"Female",484.75,0,0,5.7809665871688e-08,746.25,118.25
"Celery",2017,"Female",49.75,0,0,6.68284650114521e-07,718.125,106.875
"Celest",2017,"Female",32.2727272727273,0,0,3.69023735225271e-08,729.545454545455,2.27272727272727
"Cesc",2017,"Male",1578.4,0,0,0,741.9,49.1
"Cheesecake",2017,"Female",23.5,0,0,5.48361231153815e-05,763,118.5
"Chenille",2017,"Male",37.6666666666667,0,0,4.17876242723006e-05,792.5,152
"Cherry",2017,"Female",0,0,0,0,727,44
"Chihiro",2017,"Female",253.74025974026,0,0,0.000104042581613982,786.168831168831,156.454545454545
"Chili",2017,"Male",252.277777777778,0,0,2.38606759762017e-05,729.305555555556,111.888888888889
"Chocolate",2017,"Male",192.240506329114,0,0,1.75048751492172e-06,746.025316455696,81.4177215189873
"Chop",2017,"Female",658.5,0,0,0,746,109.5
"Cinderella",2017,"Female",230.565217391304,0,0,1.67502578240222e-05,725.739130434783,108
"Cintia",2017,"Female",174.304347826087,0,0,5.56261192749504e-05,752.565217391304,124.521739130435
"Clarke",2017,"Female",42.625,0,0,0,720.875,31.2291666666667
"Climax",2017,"Male",25.5,0,0,0.000141517095900308,785.5,152.5
"Clouds",2017,"Male",344.888888888889,0,0,2.07482307514739e-06,750.111111111111,85.5555555555556
"Clover",2017,"Male",2274.11111111111,0,0,0.000132109950963775,768.555555555556,134.666666666667
"Coke",2017,"Male",1764.42307692308,0,0,2.92651432131412e-06,739.096153846154,34.1538461538462
"Cole",2017,"Male",1497.16666666667,0,0,2.27394050566932e-05,790.909090909091,148.727272727273
"Comb",2017,"Female",44.4,0,0,4.47595827385871e-05,761.2,119.733333333333
"Constellation",2017,"Female",1.2,0,0,6.5490839877795e-06,735.8,37.6
"Consuela",2017,"Female",1681.82558139535,0,0,3.07493338014029e-06,735.755813953488,47.1511627906977
"Copepod",2017,"Female",114.266666666667,0,0,5.92245813247137e-06,722.933333333333,104.733333333333
"Coralie",2017,"Female",206,0,0,0.000597143237316768,767.588235294118,168.117647058824
"Coriander",2017,"Female",701,0,0,0.000684857176773833,771,174
"Cozmo",2017,"Male",166.444444444444,0,0,8.38922912036789e-05,787.166666666667,153.944444444444
"Craggy",2017,"Female",212.8,0,0,3.03727705082839e-06,734.6,34.6
"Crayola",2017,"Female",1666.5,0,0,2.73396363795781e-05,718,52
"Crumpets",2017,"Male",22.8571428571429,0,0,0.000137941647377027,748.857142857143,145
"Crystal",2017,"Female",22.5,0,0,7.26636190486736e-05,720.5,58.5
"Cuddles",2017,"Female",1813.69047619048,0,0,4.03667228477727e-05,751.142857142857,105.190476190476
"Cupcake",2017,"Female",0,0,0,2.2278263562477e-07,745,28
"Custard",2017,"Female",0,0,0,2.35473499291304e-07,740,21
"Dakota",2017,"Female",0,0,0,3.2008020735175e-07,744,29
"Dan",2017,"Male",1734.9328358209,0,0,0.000396468172495903,762.298507462687,150.783582089552
"Daredevil",2017,"Male",17.6666666666667,0,0,0.000108891883911592,748,124.333333333333
"Darius",2017,"Male",176.375,0,0,0.000213132404722397,783.75,154.875
"Deacon",2017,"Male",12.5,0,0,0.000405359911274041,763.75,151
"December",2017,"Male",135.714285714286,0,0,1.13035240311903e-05,723.928571428571,105.285714285714
"Declan",2017,"Male",193.142857142857,0,0,0.000127056202228194,750.285714285714,133.761904761905
"Delilah",2017,"Female",1711.49315068493,0,0,6.14938475379247e-05,761.808219178082,123.438356164384
"Demelza",2017,"Female",967.073170731707,0,0,1.94328516326053e-05,745.317073170732,100.146341463415
"Diego",2017,"Male",1250.69230769231,0,0,0.000257058980162833,756.538461538462,144.923076923077
"Dinosaurus",2017,"Female",734.333333333333,0,0,0.0010839464846858,754,172.666666666667
"Distortion",2017,"Female",373.222222222222,0,0,2.3838933920332e-08,753.555555555556,30
"Django",2017,"Male",22.6,0,0,0,741.8,136.2
"Dobby",2017,"Male",1347.13333333333,0,0,6.64016918600478e-05,759.533333333333,120.866666666667
"Dodie",2017,"Female",0,0,0,8.66846722056732e-07,764,89
"Dolenta",2017,"Female",576.666666666667,0,0,1.08241084021676e-06,717.333333333333,109.333333333333
"Donkey",2017,"Male",0,0,0,1.6612434488185e-05,714,24
"Doughnut",2017,"Male",250.181818181818,0,0,3.50379758911949e-05,741.545454545455,131.545454545455
"Dracula",2017,"Male",0,0,0,0,733,20
"Dragonfly",2017,"Male",0,0,0,0.000143109812133238,788,171
"Dre",2017,"Male",2285.65060240964,0,0,2.23070889925365e-05,740.325301204819,58.8674698795181
"Dreamy",2017,"Male",7,0,0,3.20990431526501e-05,728,40
"Drogo",2017,"Male",2297.01149425287,0,0,3.17737525528883e-05,753.425287356322,108.16091954023
"Droplet",2017,"Female",0,0,0,7.69706648903765e-09,740,6
"Dumbo",2017,"Male",501,0,0,0.000160502009890853,739,166
"Dune",2017,"Female",440.979166666667,0,0,4.27631827470876e-07,750.020833333333,83.1875
"Dylan",2017,"Male",219.272727272727,0,0,0.000264584752741388,782.5,169.863636363636
"Elaine",2017,"Female",1743.48333333333,0,0,1.75106996439419e-05,724.983333333333,41.7333333333333
"Eleven",2017,"Female",3.5,0,0,3.44100099657969e-05,705,30
"Elf",2017,"Male",3.25,0,0,3.43838522122637e-05,794,152.25
"Ellen",2017,"Female",1043.14285714286,0,0,6.56373369638561e-05,714.928571428571,53.7142857142857
"Elowen",2017,"Female",891.136363636364,0,0,5.88265188172411e-05,759.409090909091,121.227272727273
"Emerald",2017,"Female",1010.5641025641,0,0,4.75686311346402e-06,714.051282051282,19.9487179487179
"Emma",2017,"Female",35,0,0,0,744,134
"End",2017,"Male",182.571428571429,0,0,8.51836026821177e-05,748.285714285714,129.485714285714
"Ente",2017,"Male",1730.67692307692,0,0,5.02592108984659e-05,750.023076923077,124.692307692308
"Erin",2017,"Female",1606.84693877551,0,0,0.00116377807791134,770.397959183673,160.744897959184
"Esme",2017,"Female",2233.08333333333,0,0,0.000466056852960422,776.5,152.55
"Ethel",2017,"Female",2290.73770491803,0,0,8.45517838883442e-05,760.573770491803,134.44262295082
"Eucalyptus",2017,"Male",136.5,0,0,6.41543219530264e-06,736,38.75
"Everett",2017,"Male",189.615384615385,0,0,0.000310965215131144,760.230769230769,147.884615384615
"Evi",2017,"Female",998.864406779661,0,0,0.000805754737163919,773.101694915254,168.305084745763
"Fedora",2017,"Female",0,0,0,4.25256469519375e-06,733.5,30.5
"Filiprim",2017,"Male",0,0,0,0.00224176621075636,772,163
"Finn",2017,"Male",200.473684210526,0,0,2.77215954766845e-05,728.736842105263,44.9473684210526
"Flaxseed",2017,"Male",142.363636363636,0,0,0.000122186515121727,782.454545454545,153.636363636364
"Flea",2017,"Male",234.182926829268,0,0,9.51396548494033e-07,755.121951219512,86.5121951219512
"Flirty",2017,"Female",947.272727272727,0,0,2.52021448509294e-06,719.981818181818,104.672727272727
"Flounder",2017,"Male",216.6,0,0,7.08424076771874e-05,788.2,152.15
"Francine",2017,"Female",1732.67424242424,0,0,8.18174703555475e-07,759.621212121212,89.9772727272727
"Frank",2017,"Male",860.320754716981,0,0,5.0091591435636e-07,738.754716981132,24.6603773584906
"Freddie",2017,"Male",0.5,0,0,4.3277110718877e-05,703.5,34
"Fresh",2017,"Female",1580.83333333333,0,0,0,753.333333333333,87.5
"Gaga",2017,"Male",1715.08988764045,0,0,1.2643709990987e-05,723.460674157303,33.2921348314607
"Galaxy",2017,"Female",1287.44444444444,0,0,0.000134401980351415,763.222222222222,141.666666666667
"Gallion",2017,"Male",1713.25,0,0,5.07855551609514e-06,733.5,54.5833333333333
"Garfield",2017,"Male",115.076923076923,0,0,0.000152109678205927,752.538461538462,143.769230769231
"Gepetto",2017,"Male",157.926829268293,0,0,6.5066416951054e-05,788.414634146341,153.317073170732
"Gerald",2017,"Male",43.3333333333333,0,0,0.000102396382394866,774.5,139
"Glordarina",2017,"Female",114.571428571429,0,0,2.13303329479682e-06,742.857142857143,74.6428571428571
"Goat",2017,"Female",54.4545454545455,0,0,5.73615636963563e-05,794.181818181818,164.636363636364
"Goblin",2017,"Female",305.5,0,0,0.000290804201018295,755,151
"Granit",2017,"Female",205.30303030303,0,0,0.000354806642085597,777.818181818182,151.909090909091
"Gretel",2017,"Female",2275.61333333333,0,0,5.98118801674899e-05,745.346666666667,124
"Grey",2017,"Female",4.5,0,0,0.000137423015105421,788,160
"Groint",2017,"Male",215.0625,0,0,0.00015812319563769,769.125,148.5625
"Gungadin",2017,"Male",208.95652173913,0,0,0.000467051066408926,762.739130434783,153.913043478261
"Hakuna",2017,"Female",995.126582278481,0,0,0.000102105156913163,761.759493670886,142.329113924051
"Halos",2017,"Male",176.6,0,0,0.000630949905835124,774.8,170
"Harvard",2017,"Male",1674.7,0,0,0.000196879577092157,778.4,143.4
"Hazza",2017,"Male",1370.35922330097,0,0,6.45008750964807e-05,762.029126213592,123.990291262136
"Hedwig",2017,"Female",11.5,0,0,0.000120359560678396,750,121
"Helios",2017,"Male",0,0,0,0,761,88
"Hercules",2017,"Male",852.807692307692,0,0,4.96018730240846e-06,740.961538461538,37.1923076923077
"Hippo",2017,"Male",1712.04545454545,0,0,9.34603601899989e-05,777.590909090909,142.878787878788
"Horis",2017,"Female",1682.22727272727,0,0,1.63871438318615e-05,715.181818181818,55.75
"Hulk",2017,"Male",833.789473684211,0,0,4.703138074696e-06,715.140350877193,55.0701754385965
"Humphrey",2017,"Male",786,0,0,0.000601840835627566,768.25,163.45
"Hyena",2017,"Female",897.5,0,0,0.000471547139176044,753,175.5
"Ianson",2017,"Male",1642.4375,0,0,2.1112170337426e-05,741.5,115.9375
"Isidor",2017,"Male",185.6,0,0,1.4740853823293e-05,715,24.4
"Ivy",2017,"Female",2299.15789473684,0,0,6.08449647774001e-05,760.75,120.842105263158
"Jacob",2017,"Male",0,0,0,0,726,38
"Jafar",2017,"Male",486.315789473684,0,0,0.000310530853102773,782.929824561404,160.035087719298
"Jago",2017,"Male",929,0,0,0.000306358779095233,742,165
"Jamie",2017,"Male",2295.10344827586,0,0,9.97679764198238e-05,765.620689655172,133.137931034483
"Jane",2017,"Female",69.25,0,0,4.47473435359282e-06,711.75,23.25
"January",2017,"Male",23,0,0,0,717,111
"Jany",2017,"Female",21.5,0,0,0.000104000896771904,750.2,124.3
"Jared",2017,"Male",0,0,0,0,714,48
"Jason",2017,"Male",809.284210526316,0,0,0.000765065955838355,771.578947368421,158.263157894737
"Jaya",2017,"Female",222.285714285714,0,0,2.56985787385923e-06,755,89.1071428571429
"John",2017,"Male",155.6,0,0,0.00012368800981558,775.9,140.4
"Joy",2017,"Female",592.032258064516,0,0,8.98691259656552e-06,722.629032258065,33.5967741935484
"Judge",2017,"Male",2329.14545454545,0,0,2.57532856360319e-08,752.163636363636,29.5818181818182
"Judy",2017,"Female",2257.37777777778,0,0,2.77376077595834e-05,718.888888888889,60.7777777777778
"Jungle",2017,"Female",1055.4,0,0,0.000466913691643421,771.8,152.6
"Juno",2017,"Female",994.171428571429,0,0,0.000366550570649439,747.714285714286,162.571428571429
"Kaa",2017,"Female",2180,0,0,1.25736232084911e-05,715.529411764706,51
"Kalel",2017,"Male",0,0,0,0,737,133
"Karin",2017,"Female",1726.99305555556,0,0,4.94356192126386e-06,754.951388888889,87.8055555555556
"Keith",2017,"Male",84.3333333333333,0,0,9.84914456421887e-06,737,114.666666666667
"Kent",2017,"Female",0,0,0,1.11296472044595e-06,762,89
"Kermit",2017,"Female",129.6,0,0,4.13145352028164e-05,760.36,118.56
"Kiah",2017,"Female",933.547619047619,0,0,2.15047847543814e-06,737.785714285714,39.9285714285714
"Kiara",2017,"Female",1658.73333333333,0,0,0.00116519756187707,769.3,164.783333333333
"Kiarash",2017,"Male",1366.25454545455,0,0,2.02537340909353e-06,762.272727272727,90.9272727272727
"Kirk",2017,"Male",0,0,0,2.21454921069115e-08,762,93
"Kiwi",2017,"Female",79.2,0,0,1.31628578216952e-05,741,149.6
"Kronk",2017,"Male",262.074074074074,0,0,8.09328517271025e-05,757.037037037037,138.185185185185
"Krypton",2017,"Male",0,0,0,1.55101159704275e-08,739.5,6
"Kuzco",2017,"Male",591.066666666667,0,0,9.81376082702099e-07,739.366666666667,29.1666666666667
"Lagertha",2017,"Female",200.875,0,0,7.73356814273577e-05,782.046875,147.71875
"Lee",2017,"Male",205.464285714286,0,0,6.95026444312002e-05,752.821428571429,123.785714285714
"Lesley",2017,"Female",0,0,0,0,745,97
"Lexa",2017,"Female",31.5714285714286,0,0,6.09690199819023e-05,787.857142857143,159.142857142857
"Lillian",2017,"Female",11.3333333333333,0,0,0,718.333333333333,106
"Lilo",2017,"Female",274.666666666667,0,0,0.00028315631168065,757.083333333333,148.333333333333
"Little",2017,"Female",815,0,0,2.91507231771782e-07,738.090909090909,11.7272727272727
"Liv",2017,"Female",0,0,0,0.000105869727978348,753,122
"Llum",2017,"Female",815.359550561798,0,0,9.35263480185931e-05,776.955056179775,142.797752808989
"Loki",2017,"Male",914.5,0,0,5.98281527212284e-05,762.888888888889,124.722222222222
"Loopy",2017,"Female",813.980769230769,0,0,2.28463168919978e-06,721.115384615385,105.442307692308
"Loretta",2017,"Female",2296.23255813953,0,0,0.000439259669328444,774.279069767442,149.139534883721
"Lucario",2017,"Male",0,0,0,0.000241042656928248,782,157
"Luigi",2017,"Male",2251.32173913043,0,0,8.7585007204604e-07,752.426086956522,85.6695652173913
"Luminous",2017,"Male",0,0,0,5.9795859555861e-05,706,38
"Lurdes",2017,"Female",221.8,0,0,5.65294419667446e-05,708.6,41.2
"Lycanroc",2017,"Male",20.3333333333333,0,0,0.000138605442333426,776,139
"Lychee",2017,"Male",0,0,0,0.000109396571457873,790,164
"Lynx",2017,"Female",0,0,0,5.28726941549799e-05,741,147
"Macadamia",2017,"Male",196.4375,0,0,0.000285716972352505,762.9375,144
"Magdelaine",2017,"Male",475.820895522388,0,0,0.000433154148597898,779.805970149254,154.89552238806
"Magnolia",2017,"Male",265.647058823529,0,0,0.000121384590603529,777.411764705882,140.470588235294
"Mal",2017,"Male",798.867469879518,0,0,4.54915710301977e-05,746.987951807229,138.132530120482
"Maleficient",2017,"Female",230.2,0,0,0.000233169136533752,776.371428571429,149
"Mango",2017,"Female",2254.48717948718,0,0,2.78782671805128e-05,715.615384615385,45.025641025641
"Manny",2017,"Male",1308.81052631579,0,0,0.000121972900987244,769.042105263158,149.136842105263
"Marian",2017,"Female",859.219512195122,0,0,2.83804639284885e-05,720.817073170732,64.4024390243902
"Marina",2017,"Female",139.8,0,0,2.61673109348211e-05,750.4,100
"Marley",2017,"Male",764.333333333333,0,0,0.000341798512024072,751.333333333333,157.333333333333
"Marzipan",2017,"Female",1450.93103448276,0,0,6.51972475915246e-07,722.241379310345,105.551724137931
"Meaty",2017,"Male",2263.2,0,0,0,718.933333333333,43.0666666666667
"Mercury",2017,"Female",730.6,0,0,4.53034841997175e-07,719.6,5.8
"Merlin",2017,"Male",1372.66666666667,0,0,0.000254123092674361,753.333333333333,164
"Merola",2017,"Female",187.222222222222,0,0,0.000138417613830716,785.518518518518,155.296296296296
"Meryl",2017,"Female",508,0,0,9.48370479721845e-10,745,130.833333333333
"Mess",2017,"Female",256.518518518519,0,0,3.5160933330194e-06,735.37037037037,40.3518518518519
"Meteor",2017,"Male",4,0,0,5.95859373111004e-05,791.5,155
"Mia",2017,"Female",842.5,0,0,1.08800146573804e-05,733,51.5
"Michal",2017,"Female",1723.7,0,0,0.000930848912628534,768.711111111111,170.011111111111
"Milkyway",2017,"Male",143.809523809524,0,0,1.07503477966893e-05,730.190476190476,41.6666666666667
"Milu",2017,"Male",645.693333333333,0,0,0.000104548664713846,752.946666666667,136.546666666667
"Mina",2017,"Female",0,0,0,3.47584155046626e-06,738,35
"Minerva",2017,"Female",315.758620689655,0,0,0.000326423288651836,758.948275862069,149.948275862069
"Minnie",2017,"Female",776.151515151515,0,0,0.000271061350374339,780.242424242424,153.929292929293
"Mist",2017,"Female",0,0,0,1.167372416902e-07,725,4
"Moana",2017,"Female",178.458333333333,0,0,9.78612351171186e-05,755.5,132.541666666667
"Mocos",2017,"Male",0,0,0,0,739,137
"Molly",2017,"Female",2306.85333333333,0,0,8.99390740974765e-05,760.88,133.586666666667
"Monserrat",2017,"Female",242.780821917808,0,0,1.4662920139996e-05,791.849315068493,149.821917808219
"Montecarlo",2017,"Male",13.5,0,0,2.47436192734695e-05,728,38.5
"Mouse",2017,"Female",52.1666666666667,0,0,0.000239963396041744,775.333333333333,145.666666666667
"Mowgli",2017,"Male",871.1,0,0,0.000602440904995963,775.2,150.1
"Muffin",2017,"Female",2214.85950413223,0,0,7.12939552549203e-05,778.388429752066,143.00826446281
"Mulan",2017,"Female",0,0,0,0.00066287131634143,764,172
"Mystery",2017,"Female",660.375,0,0,1.1478910713734e-05,731.416666666667,43.875
"Nala",2017,"Female",951,0,0,4.73917079578141e-06,732,29
"Needle",2017,"Female",171,0,0,9.32599017728926e-06,732.571428571429,37.5714285714286
"Nefertiti",2017,"Female",517.764705882353,0,0,0.000208844862561644,781.529411764706,153.470588235294
"Neville",2017,"Male",92.5,0,0,0.00105285853473621,766.5,153.5
"Nieve",2017,"Female",14.6,0,0,7.16784663132677e-06,735.6,37.8
"Noodles",2017,"Female",0,0,0,1.4906774545772e-05,729,35
"Norri",2017,"Female",0.666666666666667,0,0,1.04182621798915e-07,724.666666666667,3
"November",2017,"Male",192.25,0,0,2.49527767504273e-06,732.666666666667,30.5833333333333
"Nugget",2017,"Female",1239.4,0,0,0,715.6,50.2
"ObiWan",2017,"Male",669,0,0,0.000237903638185999,746.6,153.8
"Ocean",2017,"Female",854.333333333333,0,0,8.70982148025486e-06,729.666666666667,37.3333333333333
"Oliver",2017,"Male",1592.2,0,0,0,715,50.6
"Onyx",2017,"Female",11.5,0,0,2.30161704544903e-08,753.5,28
"Orange",2017,"Male",37,0,0,0.000324126813713941,780,173
"Oregano",2017,"Male",262.619047619048,0,0,1.10502172661301e-05,724.190476190476,107.714285714286
"Other",2017,"Female",92,0,0,0,725.333333333333,43.3333333333333
"Palkana",2017,"Female",975.070422535211,0,0,0.00104795667890386,758.577464788732,167.87323943662
"Pancake",2017,"Female",2217.04938271605,0,0,1.73916398839053e-05,751.234567901235,128.049382716049
"Panchito",2017,"Male",183,0,0,0.000184495433962389,756.5,143.5
"Pandanus",2017,"Female",197.916666666667,0,0,6.46238709807666e-07,760.416666666667,89.1666666666667
"Panther",2017,"Male",0,0,0,6.09273283408105e-05,761,119
"Papallona",2017,"Female",141.615384615385,0,0,6.69794673710585e-06,713,18.3076923076923
"Paqueratte",2017,"Female",1608.54761904762,0,0,0,710.52380952381,42.3333333333333
"Parsley",2017,"Female",257.833333333333,0,0,0.000669246449862138,774.111111111111,164.055555555556
"Paul",2017,"Male",2180.05,0,0,0.000353987150906247,761.15,138.2
"Peacan",2017,"Female",2211.45833333333,0,0,7.3167195014465e-05,782.385416666667,146.927083333333
"Peaches",2017,"Female",2268.14772727273,0,0,2.71509753837763e-06,738.727272727273,45.2954545454545
"Pear",2017,"Female",1697.06106870229,0,0,5.77728870052656e-05,761.06106870229,121.557251908397
"Pearls",2017,"Male",138.5,0,0,5.05038732121416e-06,735.75,37.75
"Peleona",2017,"Male",153.75,0,0,2.92235954154722e-05,725.375,120.125
"Pelotudo",2017,"Male",0.5,0,0,0.000425142775775986,751.5,159
"Penguin",2017,"Female",214,0,0,9.70073179386913e-06,763,100
"Pep",2017,"Male",316,0,0,7.49428001415289e-05,786,151.5
"Percy",2017,"Female",45,0,0,0.000475233431165482,756.428571428571,166.571428571429
"Pere",2017,"Male",581.590909090909,0,0,0.000200804872674917,756.681818181818,139.227272727273
"Pesto",2017,"Male",147.869565217391,0,0,0,736.217391304348,20.8260869565217
"Phobos",2017,"Female",974.923076923077,0,0,5.25988226143486e-07,742.923076923077,96.8205128205128
"Pie",2017,"Female",0,0,0,0,714,46
"Piglet",2017,"Male",462,0,0,0.000704256753752073,753.882352941176,161.764705882353
"Pijamas",2017,"Male",284.079365079365,0,0,0.000189211613872334,756.285714285714,146.190476190476
